,experiment_id,question_id,percentage_correct,answer_id,answer_incorrect,programming_experience,hpc_experience,written,comments
96,510790272.0368671,T3,1.0,A1,False,advanced,written,intermediate,
97,510790272.0368671,T3,1.0,A2,False,advanced,written,intermediate,
98,510790272.0368671,T3,1.0,A3,False,advanced,written,intermediate,
99,510790272.0368671,T3,1.0,A4,False,advanced,written,intermediate,
100,510790272.0368671,M1,1.0,A1,False,advanced,written,intermediate,
101,510790272.0368671,M1,1.0,A2,False,advanced,written,intermediate,
102,510790272.0368671,M1,1.0,A3,False,advanced,written,intermediate,
103,510790272.0368671,M1,1.0,A4,False,advanced,written,intermediate,
104,510790272.0368671,M2,0.75,A1,False,advanced,written,intermediate,
105,510790272.0368671,M2,0.75,A2,True,advanced,written,intermediate,
106,510790272.0368671,M2,0.75,A3,False,advanced,written,intermediate,
107,510790272.0368671,M2,0.75,A4,False,advanced,written,intermediate,
108,510790272.0368671,M3,0.75,A1,False,advanced,written,intermediate,
109,510790272.0368671,M3,0.75,A2,True,advanced,written,intermediate,
110,510790272.0368671,M3,0.75,A3,False,advanced,written,intermediate,
111,510790272.0368671,M3,0.75,A4,False,advanced,written,intermediate,
112,510790272.0368671,M4,1.0,A1,False,advanced,written,intermediate,
113,510790272.0368671,M4,1.0,A2,False,advanced,written,intermediate,
114,510790272.0368671,M4,1.0,A3,False,advanced,written,intermediate,
115,510790272.0368671,M4,1.0,A4,False,advanced,written,intermediate,
116,510790272.0368671,M6,1.0,A1,False,advanced,written,intermediate,
117,510790272.0368671,M6,1.0,A2,False,advanced,written,intermediate,
118,510790272.0368671,M6,1.0,A3,False,advanced,written,intermediate,
119,510790272.0368671,M6,1.0,A4,False,advanced,written,intermediate,
120,510790272.0368671,M7,0.25,A1,True,advanced,written,intermediate,
121,510790272.0368671,M7,0.25,A2,True,advanced,written,intermediate,
122,510790272.0368671,M7,0.25,A3,False,advanced,written,intermediate,
123,510790272.0368671,M7,0.25,A4,True,advanced,written,intermediate,
124,510790272.0368671,M8,1.0,A1,False,advanced,written,intermediate,
125,510790272.0368671,M8,1.0,A2,False,advanced,written,intermediate,
126,510790272.0368671,M8,1.0,A3,False,advanced,written,intermediate,
127,510790272.0368671,M8,1.0,A4,False,advanced,written,intermediate,
128,510790272.0368671,M9,0.5,A1,False,advanced,written,intermediate,
129,510790272.0368671,M9,0.5,A2,True,advanced,written,intermediate,
130,510790272.0368671,M9,0.5,A3,True,advanced,written,intermediate,
131,510790272.0368671,M9,0.5,A4,False,advanced,written,intermediate,
132,510790712.628474,T1,0.75,A1,False,beginner,none,,
133,510790712.628474,T1,0.75,A2,False,beginner,none,,
134,510790712.628474,T1,0.75,A3,True,beginner,none,,
135,510790712.628474,T1,0.75,A4,False,beginner,none,,
136,510790712.628474,T2,0.25,A1,True,beginner,none,,
137,510790712.628474,T2,0.25,A2,True,beginner,none,,
138,510790712.628474,T2,0.25,A3,False,beginner,none,,
139,510790712.628474,T2,0.25,A4,True,beginner,none,,
140,510790712.628474,T3,0.75,A1,False,beginner,none,,
141,510790712.628474,T3,0.75,A2,True,beginner,none,,
142,510790712.628474,T3,0.75,A3,False,beginner,none,,
143,510790712.628474,T3,0.75,A4,False,beginner,none,,
144,510790712.628474,M1,0.75,A1,False,beginner,none,,
145,510790712.628474,M1,0.75,A2,False,beginner,none,,
146,510790712.628474,M1,0.75,A3,False,beginner,none,,
147,510790712.628474,M1,0.75,A4,True,beginner,none,,
148,510790712.628474,M2,0.5,A1,False,beginner,none,,
149,510790712.628474,M2,0.5,A2,True,beginner,none,,
150,510790712.628474,M2,0.5,A3,False,beginner,none,,
151,510790712.628474,M2,0.5,A4,True,beginner,none,,
152,510790712.628474,M3,0.5,A1,False,beginner,none,,
153,510790712.628474,M3,0.5,A2,True,beginner,none,,
154,510790712.628474,M3,0.5,A3,True,beginner,none,,
155,510790712.628474,M3,0.5,A4,False,beginner,none,,
156,510790712.628474,M4,0.75,A1,True,beginner,none,,
157,510790712.628474,M4,0.75,A2,False,beginner,none,,
158,510790712.628474,M4,0.75,A3,False,beginner,none,,
159,510790712.628474,M4,0.75,A4,False,beginner,none,,
160,510790712.628474,M6,0.5,A1,False,beginner,none,,
161,510790712.628474,M6,0.5,A2,False,beginner,none,,
162,510790712.628474,M6,0.5,A3,True,beginner,none,,
163,510790712.628474,M6,0.5,A4,True,beginner,none,,
164,510790712.628474,M7,0.25,A1,True,beginner,none,,
165,510790712.628474,M7,0.25,A2,True,beginner,none,,
166,510790712.628474,M7,0.25,A3,False,beginner,none,,
167,510790712.628474,M7,0.25,A4,True,beginner,none,,
168,510790712.628474,M8,1.0,A1,False,beginner,none,,
169,510790712.628474,M8,1.0,A2,False,beginner,none,,
170,510790712.628474,M8,1.0,A3,False,beginner,none,,
171,510790712.628474,M8,1.0,A4,False,beginner,none,,
172,510790712.628474,M9,0.5,A1,False,beginner,none,,
173,510790712.628474,M9,0.5,A2,False,beginner,none,,
174,510790712.628474,M9,0.5,A3,True,beginner,none,,
175,510790712.628474,M9,0.5,A4,True,beginner,none,,
176,510772975.12508,T1,0.5,A1,False,advanced,written,intermediate,
177,510772975.12508,T1,0.5,A2,True,advanced,written,intermediate,
178,510772975.12508,T1,0.5,A3,True,advanced,written,intermediate,
179,510772975.12508,T1,0.5,A4,False,advanced,written,intermediate,
180,510772975.12508,T2,0.75,A1,True,advanced,written,intermediate,
181,510772975.12508,T2,0.75,A2,False,advanced,written,intermediate,
182,510772975.12508,T2,0.75,A3,False,advanced,written,intermediate,
183,510772975.12508,T2,0.75,A4,False,advanced,written,intermediate,
184,510772975.12508,T3,0.25,A1,True,advanced,written,intermediate,
185,510772975.12508,T3,0.25,A2,False,advanced,written,intermediate,
186,510772975.12508,T3,0.25,A3,True,advanced,written,intermediate,
187,510772975.12508,T3,0.25,A4,True,advanced,written,intermediate,
188,510772975.12508,M1,0.5,A1,False,advanced,written,intermediate,
189,510772975.12508,M1,0.5,A2,True,advanced,written,intermediate,
190,510772975.12508,M1,0.5,A3,False,advanced,written,intermediate,
191,510772975.12508,M1,0.5,A4,True,advanced,written,intermediate,
192,510772975.12508,M2,0.75,A1,False,advanced,written,intermediate,
193,510772975.12508,M2,0.75,A2,True,advanced,written,intermediate,
194,510772975.12508,M2,0.75,A3,False,advanced,written,intermediate,
195,510772975.12508,M2,0.75,A4,False,advanced,written,intermediate,
196,510772975.12508,M3,0.5,A1,True,advanced,written,intermediate,
197,510772975.12508,M3,0.5,A2,False,advanced,written,intermediate,
198,510772975.12508,M3,0.5,A3,False,advanced,written,intermediate,
199,510772975.12508,M3,0.5,A4,True,advanced,written,intermediate,
200,510772975.12508,M4,1.0,A1,False,advanced,written,intermediate,
201,510772975.12508,M4,1.0,A2,False,advanced,written,intermediate,
202,510772975.12508,M4,1.0,A3,False,advanced,written,intermediate,
203,510772975.12508,M4,1.0,A4,False,advanced,written,intermediate,
204,510772975.12508,M6,0.75,A1,False,advanced,written,intermediate,
205,510772975.12508,M6,0.75,A2,False,advanced,written,intermediate,
206,510772975.12508,M6,0.75,A3,True,advanced,written,intermediate,
207,510772975.12508,M6,0.75,A4,False,advanced,written,intermediate,
208,510772975.12508,M7,0.25,A1,True,advanced,written,intermediate,
209,510772975.12508,M7,0.25,A2,True,advanced,written,intermediate,
210,510772975.12508,M7,0.25,A3,False,advanced,written,intermediate,
211,510772975.12508,M7,0.25,A4,True,advanced,written,intermediate,
212,510772975.12508,M8,0.75,A1,False,advanced,written,intermediate,
213,510772975.12508,M8,0.75,A2,True,advanced,written,intermediate,
214,510772975.12508,M8,0.75,A3,False,advanced,written,intermediate,
215,510772975.12508,M8,0.75,A4,False,advanced,written,intermediate,
216,510772975.12508,M9,0.5,A1,False,advanced,written,intermediate,
217,510772975.12508,M9,0.5,A2,False,advanced,written,intermediate,
218,510772975.12508,M9,0.5,A3,True,advanced,written,intermediate,
219,510772975.12508,M9,0.5,A4,True,advanced,written,intermediate,
220,510773591.740344,T1,1.0,A1,False,intermediate,intermediate,intermediate,
221,510773591.740344,T1,1.0,A2,False,intermediate,intermediate,intermediate,
222,510773591.740344,T1,1.0,A3,False,intermediate,intermediate,intermediate,
223,510773591.740344,T1,1.0,A4,False,intermediate,intermediate,intermediate,
224,510773591.740344,T2,0.75,A1,False,intermediate,intermediate,intermediate,
225,510773591.740344,T2,0.75,A2,False,intermediate,intermediate,intermediate,
226,510773591.740344,T2,0.75,A3,True,intermediate,intermediate,intermediate,
227,510773591.740344,T2,0.75,A4,False,intermediate,intermediate,intermediate,
228,510773591.740344,T3,0.25,A1,True,intermediate,intermediate,intermediate,
229,510773591.740344,T3,0.25,A2,False,intermediate,intermediate,intermediate,
230,510773591.740344,T3,0.25,A3,True,intermediate,intermediate,intermediate,
231,510773591.740344,T3,0.25,A4,True,intermediate,intermediate,intermediate,
232,510773591.740344,M1,0.5,A1,False,intermediate,intermediate,intermediate,
233,510773591.740344,M1,0.5,A2,False,intermediate,intermediate,intermediate,
234,510773591.740344,M1,0.5,A3,True,intermediate,intermediate,intermediate,
235,510773591.740344,M1,0.5,A4,True,intermediate,intermediate,intermediate,
236,510773591.740344,M2,1.0,A1,False,intermediate,intermediate,intermediate,
237,510773591.740344,M2,1.0,A2,False,intermediate,intermediate,intermediate,
238,510773591.740344,M2,1.0,A3,False,intermediate,intermediate,intermediate,
239,510773591.740344,M2,1.0,A4,False,intermediate,intermediate,intermediate,
240,510773591.740344,M3,1.0,A1,False,intermediate,intermediate,intermediate,
241,510773591.740344,M3,1.0,A2,False,intermediate,intermediate,intermediate,
242,510773591.740344,M3,1.0,A3,False,intermediate,intermediate,intermediate,
243,510773591.740344,M3,1.0,A4,False,intermediate,intermediate,intermediate,
244,510773591.740344,M4,0.75,A1,False,intermediate,intermediate,intermediate,
245,510773591.740344,M4,0.75,A2,False,intermediate,intermediate,intermediate,
246,510773591.740344,M4,0.75,A3,True,intermediate,intermediate,intermediate,
247,510773591.740344,M4,0.75,A4,False,intermediate,intermediate,intermediate,
248,510773591.740344,M6,1.0,A1,False,intermediate,intermediate,intermediate,
249,510773591.740344,M6,1.0,A2,False,intermediate,intermediate,intermediate,
250,510773591.740344,M6,1.0,A3,False,intermediate,intermediate,intermediate,
251,510773591.740344,M6,1.0,A4,False,intermediate,intermediate,intermediate,
252,510773591.740344,M7,0.5,A1,False,intermediate,intermediate,intermediate,
253,510773591.740344,M7,0.5,A2,True,intermediate,intermediate,intermediate,
254,510773591.740344,M7,0.5,A3,False,intermediate,intermediate,intermediate,
255,510773591.740344,M7,0.5,A4,True,intermediate,intermediate,intermediate,
256,510773591.740344,M8,1.0,A1,False,intermediate,intermediate,intermediate,
257,510773591.740344,M8,1.0,A2,False,intermediate,intermediate,intermediate,
258,510773591.740344,M8,1.0,A3,False,intermediate,intermediate,intermediate,
259,510773591.740344,M8,1.0,A4,False,intermediate,intermediate,intermediate,
260,510773591.740344,M9,0.5,A1,False,intermediate,intermediate,intermediate,
261,510773591.740344,M9,0.5,A2,False,intermediate,intermediate,intermediate,
262,510773591.740344,M9,0.5,A3,True,intermediate,intermediate,intermediate,
263,510773591.740344,M9,0.5,A4,True,intermediate,intermediate,intermediate,
264,510775057.739031,T1,0.75,A1,False,advanced,beginner,beginner,
265,510775057.739031,T1,0.75,A2,False,advanced,beginner,beginner,
266,510775057.739031,T1,0.75,A3,True,advanced,beginner,beginner,
267,510775057.739031,T1,0.75,A4,False,advanced,beginner,beginner,
268,510775057.739031,T2,0.75,A1,True,advanced,beginner,beginner,
269,510775057.739031,T2,0.75,A2,False,advanced,beginner,beginner,
270,510775057.739031,T2,0.75,A3,False,advanced,beginner,beginner,
271,510775057.739031,T2,0.75,A4,False,advanced,beginner,beginner,
272,510775057.739031,T3,1.0,A1,False,advanced,beginner,beginner,
273,510775057.739031,T3,1.0,A2,False,advanced,beginner,beginner,
274,510775057.739031,T3,1.0,A3,False,advanced,beginner,beginner,
275,510775057.739031,T3,1.0,A4,False,advanced,beginner,beginner,
276,510775057.739031,M1,1.0,A1,False,advanced,beginner,beginner,
277,510775057.739031,M1,1.0,A2,False,advanced,beginner,beginner,
278,510775057.739031,M1,1.0,A3,False,advanced,beginner,beginner,
279,510775057.739031,M1,1.0,A4,False,advanced,beginner,beginner,
280,510775057.739031,M2,1.0,A1,False,advanced,beginner,beginner,
281,510775057.739031,M2,1.0,A2,False,advanced,beginner,beginner,
282,510775057.739031,M2,1.0,A3,False,advanced,beginner,beginner,
283,510775057.739031,M2,1.0,A4,False,advanced,beginner,beginner,
284,510775057.739031,M3,1.0,A1,False,advanced,beginner,beginner,
285,510775057.739031,M3,1.0,A2,False,advanced,beginner,beginner,
286,510775057.739031,M3,1.0,A3,False,advanced,beginner,beginner,
287,510775057.739031,M3,1.0,A4,False,advanced,beginner,beginner,
288,510775057.739031,M4,1.0,A1,False,advanced,beginner,beginner,
289,510775057.739031,M4,1.0,A2,False,advanced,beginner,beginner,
290,510775057.739031,M4,1.0,A3,False,advanced,beginner,beginner,
291,510775057.739031,M4,1.0,A4,False,advanced,beginner,beginner,
292,510775057.739031,M6,0.5,A1,False,advanced,beginner,beginner,
293,510775057.739031,M6,0.5,A2,True,advanced,beginner,beginner,
294,510775057.739031,M6,0.5,A3,True,advanced,beginner,beginner,
295,510775057.739031,M6,0.5,A4,False,advanced,beginner,beginner,
296,510775057.739031,M7,1.0,A1,False,advanced,beginner,beginner,
297,510775057.739031,M7,1.0,A2,False,advanced,beginner,beginner,
298,510775057.739031,M7,1.0,A3,False,advanced,beginner,beginner,
299,510775057.739031,M7,1.0,A4,False,advanced,beginner,beginner,
300,510775057.739031,M8,1.0,A1,False,advanced,beginner,beginner,
301,510775057.739031,M8,1.0,A2,False,advanced,beginner,beginner,
302,510775057.739031,M8,1.0,A3,False,advanced,beginner,beginner,
303,510775057.739031,M8,1.0,A4,False,advanced,beginner,beginner,
304,510775057.739031,M9,1.0,A1,False,advanced,beginner,beginner,
305,510775057.739031,M9,1.0,A2,False,advanced,beginner,beginner,
306,510775057.739031,M9,1.0,A3,False,advanced,beginner,beginner,
307,510775057.739031,M9,1.0,A4,False,advanced,beginner,beginner,
308,510775986.7448661,T1,0.75,A1,False,intermediate,written,intermediate,
309,510775986.7448661,T1,0.75,A2,False,intermediate,written,intermediate,
310,510775986.7448661,T1,0.75,A3,True,intermediate,written,intermediate,
311,510775986.7448661,T1,0.75,A4,False,intermediate,written,intermediate,
312,510775986.7448661,T2,0.75,A1,True,intermediate,written,intermediate,
313,510775986.7448661,T2,0.75,A2,False,intermediate,written,intermediate,
314,510775986.7448661,T2,0.75,A3,False,intermediate,written,intermediate,
315,510775986.7448661,T2,0.75,A4,False,intermediate,written,intermediate,
316,510775986.7448661,T3,0.25,A1,True,intermediate,written,intermediate,
317,510775986.7448661,T3,0.25,A2,False,intermediate,written,intermediate,
318,510775986.7448661,T3,0.25,A3,True,intermediate,written,intermediate,
319,510775986.7448661,T3,0.25,A4,True,intermediate,written,intermediate,
320,510775986.7448661,M1,0.5,A1,False,intermediate,written,intermediate,
321,510775986.7448661,M1,0.5,A2,False,intermediate,written,intermediate,
322,510775986.7448661,M1,0.5,A3,True,intermediate,written,intermediate,
323,510775986.7448661,M1,0.5,A4,True,intermediate,written,intermediate,
324,510775986.7448661,M2,0.75,A1,False,intermediate,written,intermediate,
325,510775986.7448661,M2,0.75,A2,True,intermediate,written,intermediate,
326,510775986.7448661,M2,0.75,A3,False,intermediate,written,intermediate,
327,510775986.7448661,M2,0.75,A4,False,intermediate,written,intermediate,
328,510775986.7448661,M3,0.5,A1,True,intermediate,written,intermediate,
329,510775986.7448661,M3,0.5,A2,False,intermediate,written,intermediate,
330,510775986.7448661,M3,0.5,A3,False,intermediate,written,intermediate,
331,510775986.7448661,M3,0.5,A4,True,intermediate,written,intermediate,
332,510775986.7448661,M4,0.75,A1,False,intermediate,written,intermediate,
333,510775986.7448661,M4,0.75,A2,False,intermediate,written,intermediate,
334,510775986.7448661,M4,0.75,A3,True,intermediate,written,intermediate,
335,510775986.7448661,M4,0.75,A4,False,intermediate,written,intermediate,
336,510775986.7448661,M6,0.5,A1,False,intermediate,written,intermediate,
337,510775986.7448661,M6,0.5,A2,True,intermediate,written,intermediate,
338,510775986.7448661,M6,0.5,A3,True,intermediate,written,intermediate,
339,510775986.7448661,M6,0.5,A4,False,intermediate,written,intermediate,
340,510775986.7448661,M7,1.0,A1,False,intermediate,written,intermediate,
341,510775986.7448661,M7,1.0,A2,False,intermediate,written,intermediate,
342,510775986.7448661,M7,1.0,A3,False,intermediate,written,intermediate,
343,510775986.7448661,M7,1.0,A4,False,intermediate,written,intermediate,
344,510775986.7448661,M8,0.75,A1,False,intermediate,written,intermediate,
345,510775986.7448661,M8,0.75,A2,False,intermediate,written,intermediate,
346,510775986.7448661,M8,0.75,A3,True,intermediate,written,intermediate,
347,510775986.7448661,M8,0.75,A4,False,intermediate,written,intermediate,
348,510775986.7448661,M9,0.5,A1,False,intermediate,written,intermediate,
349,510775986.7448661,M9,0.5,A2,False,intermediate,written,intermediate,
350,510775986.7448661,M9,0.5,A3,True,intermediate,written,intermediate,
351,510775986.7448661,M9,0.5,A4,True,intermediate,written,intermediate,
352,510789468.738019,T1,0.75,A1,False,advanced,advanced,advanced,
353,510789468.738019,T1,0.75,A2,False,advanced,advanced,advanced,
354,510789468.738019,T1,0.75,A3,True,advanced,advanced,advanced,
355,510789468.738019,T1,0.75,A4,False,advanced,advanced,advanced,
356,510789468.738019,T2,1.0,A1,False,advanced,advanced,advanced,
357,510789468.738019,T2,1.0,A2,False,advanced,advanced,advanced,
358,510789468.738019,T2,1.0,A3,False,advanced,advanced,advanced,
359,510789468.738019,T2,1.0,A4,False,advanced,advanced,advanced,
360,510789468.738019,T3,0.25,A1,True,advanced,advanced,advanced,
361,510789468.738019,T3,0.25,A2,False,advanced,advanced,advanced,
362,510789468.738019,T3,0.25,A3,True,advanced,advanced,advanced,
363,510789468.738019,T3,0.25,A4,True,advanced,advanced,advanced,
364,510789468.738019,M1,0.75,A1,False,advanced,advanced,advanced,
365,510789468.738019,M1,0.75,A2,False,advanced,advanced,advanced,
366,510789468.738019,M1,0.75,A3,True,advanced,advanced,advanced,
367,510789468.738019,M1,0.75,A4,False,advanced,advanced,advanced,
368,510789468.738019,M2,1.0,A1,False,advanced,advanced,advanced,
369,510789468.738019,M2,1.0,A2,False,advanced,advanced,advanced,
370,510789468.738019,M2,1.0,A3,False,advanced,advanced,advanced,
371,510789468.738019,M2,1.0,A4,False,advanced,advanced,advanced,
372,510789468.738019,M3,0.75,A1,False,advanced,advanced,advanced,
373,510789468.738019,M3,0.75,A2,True,advanced,advanced,advanced,
374,510789468.738019,M3,0.75,A3,False,advanced,advanced,advanced,
375,510789468.738019,M3,0.75,A4,False,advanced,advanced,advanced,
376,510789468.738019,M4,1.0,A1,False,advanced,advanced,advanced,
377,510789468.738019,M4,1.0,A2,False,advanced,advanced,advanced,
378,510789468.738019,M4,1.0,A3,False,advanced,advanced,advanced,
379,510789468.738019,M4,1.0,A4,False,advanced,advanced,advanced,
380,510789468.738019,M6,0.5,A1,False,advanced,advanced,advanced,
381,510789468.738019,M6,0.5,A2,True,advanced,advanced,advanced,
382,510789468.738019,M6,0.5,A3,True,advanced,advanced,advanced,
383,510789468.738019,M6,0.5,A4,False,advanced,advanced,advanced,
384,510789468.738019,M7,0.75,A1,False,advanced,advanced,advanced,
385,510789468.738019,M7,0.75,A2,False,advanced,advanced,advanced,
386,510789468.738019,M7,0.75,A3,False,advanced,advanced,advanced,
387,510789468.738019,M7,0.75,A4,True,advanced,advanced,advanced,
388,510789468.738019,M8,1.0,A1,False,advanced,advanced,advanced,
389,510789468.738019,M8,1.0,A2,False,advanced,advanced,advanced,
390,510789468.738019,M8,1.0,A3,False,advanced,advanced,advanced,
391,510789468.738019,M8,1.0,A4,False,advanced,advanced,advanced,
392,510789468.738019,M9,0.5,A1,False,advanced,advanced,advanced,
393,510789468.738019,M9,0.5,A2,False,advanced,advanced,advanced,
394,510789468.738019,M9,0.5,A3,True,advanced,advanced,advanced,
395,510789468.738019,M9,0.5,A4,True,advanced,advanced,advanced,
396,510790255.920911,T1,0.5,A1,True,beginner,beginner,,
397,510790255.920911,T1,0.5,A2,False,beginner,beginner,,
398,510790255.920911,T1,0.5,A3,True,beginner,beginner,,
399,510790255.920911,T1,0.5,A4,False,beginner,beginner,,
400,510790255.920911,T2,0.25,A1,False,beginner,beginner,,
401,510790255.920911,T2,0.25,A2,True,beginner,beginner,,
402,510790255.920911,T2,0.25,A3,True,beginner,beginner,,
403,510790255.920911,T2,0.25,A4,True,beginner,beginner,,
404,510790255.920911,T3,0.75,A1,False,beginner,beginner,,
405,510790255.920911,T3,0.75,A2,False,beginner,beginner,,
406,510790255.920911,T3,0.75,A3,True,beginner,beginner,,
